processed_feature_name,mean_abs_shap,max_abs_shap,mean_signed_shap,shap_model_count,feature_name_clean,feature_family,nonzero_train_percent,importance_rank
num__has_psychotic_disorder,0.0004335812670829105,0.0006066380301490426,3.308851218223898e-05,2,has_psychotic_disorder,psychiatric_history,100.0,815
num__mean_bp_noninvasive_vital_last_value,0.0004324536395130473,0.0005451571778394282,0.0001484843090664879,2,mean_bp_noninvasive_vital_last_value,lab_vital_hourly,100.0,816
num__late_psych_safety_order_share_last_12h,0.0004308137987868332,0.00044594486311775314,3.3324221558919236e-06,2,late_psych_safety_order_share_last_12h,psychiatric_history,100.0,817
num__late_lab_activity_without_followup_flag,0.0004298624378364244,0.0004360657767392695,-3.745810973369359e-05,2,late_lab_activity_without_followup_flag,discharge_aftercare,100.0,818
cat__age_group_18-29,0.00042828499057180754,0.0006305772242478941,3.2774508755765857e-06,2,age_group_18-29,demographic_admin,100.0,819
num__had_prn_benzodiazepine,0.0004243944319387529,0.0005461809341795743,-3.719290927422285e-05,2,had_prn_benzodiazepine,medication_emar_pharmacy,100.0,820
num__potassium_lab_count,0.00041956472396031204,0.00044868194636181355,-0.0001034730369891859,2,potassium_lab_count,lab_vital_hourly,100.0,821
num__psychotropic_started_after_72h_flag,0.0004188824192976103,0.0007809201488271356,5.609456209842833e-05,2,psychotropic_started_after_72h_flag,psychiatric_history,100.0,822
cat__nonpsych_diagnosis_burden_category_6-10,0.000413451415047347,0.0005673893028870225,-4.044425750746275e-05,2,nonpsych_diagnosis_burden_category_6-10,psychiatric_history,100.0,823
cat__infection_burden_category_1-2 tests,0.0004119579908577502,0.0006640274659730494,2.8269346792521745e-05,2,infection_burden_category_1-2 tests,other,100.0,824
num__mostly_medical_readmission_pattern_flag,0.0004108222851991453,0.0007353608380071819,3.5369994921947806e-05,2,mostly_medical_readmission_pattern_flag,other,100.0,825
num__systolic_bp_noninvasive_vital_relative_range,0.000408861913452889,0.00042209733510389924,0.00019137589328099283,2,systolic_bp_noninvasive_vital_relative_range,lab_vital_hourly,4.007944804515994,826
num__elixhauser_comorbidity_group_count_simplified,0.00040515914276795657,0.0005582051027397478,3.775846519824421e-05,2,elixhauser_comorbidity_group_count_simplified,medical_comorbidity,100.0,827
num__num_inputevents,0.00040463817127838126,0.0004275135986292241,-2.630176011762557e-05,2,num_inputevents,icu_care,100.0,828
num__elixhauser_obesity,0.0004041287079902249,0.0007175690843723714,-5.503262813062713e-05,2,elixhauser_obesity,medical_comorbidity,100.0,829
cat__discharge_season_summer,0.00040323253077907673,0.0005095187807455659,-3.1640848150751836e-05,2,discharge_season_summer,discharge_aftercare,100.0,830
cat__last_service_CMED,0.0004021594313477747,0.000511001911945641,-9.103607654299784e-05,2,last_service_CMED,demographic_admin,100.0,831
num__substance_use_and_withdrawal_treatment_flag,0.00039977403473810105,0.0004983669496141374,-2.3049297771464403e-05,2,substance_use_and_withdrawal_treatment_flag,psychiatric_history,0.0015680535228935813,832
num__depression_and_substance_use_flag,0.0003974528595969091,0.0006595515890141969,4.134968134491535e-05,2,depression_and_substance_use_flag,psychiatric_history,100.0,833
num__systolic_bp_arterial_vital_last_value,0.00039171915337644946,0.0004298841303534146,-6.363536070455041e-05,2,systolic_bp_arterial_vital_last_value,lab_vital_hourly,4.477838176876437,834
num__followup_order_last_48h_before_discharge,0.0003908338815363783,0.00042536985216079417,6.017587741245313e-05,2,followup_order_last_48h_before_discharge,discharge_aftercare,100.0,835
num__psych_diagnosis_group_count_increased_from_previous_flag,0.0003902465321730357,0.0005109337359017693,2.1669905731326723e-05,2,psych_diagnosis_group_count_increased_from_previous_flag,prior_utilisation,100.0,836
num__had_ed_transfer_record,0.00038731881415447213,0.0005806145123992859,2.498158923280351e-05,2,had_ed_transfer_record,demographic_admin,100.0,837
num__had_withdrawal_treatment_order,0.0003865970394544209,0.0005043765995651484,2.2392224433346323e-05,2,had_withdrawal_treatment_order,poe_late_order_pathway,100.0,838
num__elixhauser_other_neurological,0.0003823294536623161,0.0004719648859463632,-3.7283067066224185e-05,2,elixhauser_other_neurological,medical_comorbidity,100.0,839
num__followup_order_last_24h_before_discharge,0.000381699175613406,0.0006349671928536797,1.2534043950123342e-05,2,followup_order_last_24h_before_discharge,discharge_aftercare,100.0,840
num__lab_abnormality_burden_x_icu_use,0.00038142722281307533,0.0005218116177880502,9.642616583206983e-05,2,lab_abnormality_burden_x_icu_use,lab_vital_hourly,100.0,841
cat__admission_season_summer,0.00037798673259452,0.0004674869414884597,-7.2562657073864254e-06,2,admission_season_summer,other,100.0,842
cat__hospital_los_category_1-3 days,0.0003748440171360608,0.0006041068118065596,-3.6011636287464386e-05,2,hospital_los_category_1-3 days,demographic_admin,100.0,843
num__hypoxia_72h_hour_percentage,0.00037463042196318394,0.00041086301110617596,0.00010524303208178358,2,hypoxia_72h_hour_percentage,demographic_admin,100.0,844
num__num_procedureevents,0.0003731520933562911,0.0004160792741458863,-0.00011241378618605819,2,num_procedureevents,medical_comorbidity,100.0,845
num__elixhauser_deficiency_anaemia,0.00037257386944668464,0.0005932699671795983,3.536891794006526e-05,2,elixhauser_deficiency_anaemia,medical_comorbidity,100.0,846
num__underweight_or_weight_loss_flag,0.00037141354904416746,0.00047167896991595626,1.0200792455246615e-05,2,underweight_or_weight_loss_flag,medical_comorbidity,4.010035542546519,847
num__num_hcpcs_events,0.0003710207445212067,0.0005990555196097837,8.381592283773521e-05,2,num_hcpcs_events,medical_comorbidity,100.0,848
num__heart_rate_vital_relative_range,0.00037040360802784064,0.000505756532214572,3.461203782753631e-05,2,heart_rate_vital_relative_range,lab_vital_hourly,100.0,849
cat__admission_season_spring,0.00036788310467537086,0.0004821160400751978,-4.8903985461788496e-06,2,admission_season_spring,other,100.0,850
num__spo2_72h_min,0.00036723016385603065,0.0005002202292049177,3.11769073594238e-05,2,spo2_72h_min,lab_vital_hourly,0.13171649592306084,851
num__num_unique_hcpcs_codes,0.00036492266616035046,0.0004420090699568391,9.903053103787141e-05,2,num_unique_hcpcs_codes,medical_comorbidity,100.0,852
num__recent_psych_admission_90d_x_substance_use,0.00036410670664568077,0.00046105237561278045,-4.053451480703952e-05,2,recent_psych_admission_90d_x_substance_use,prior_utilisation,100.0,853
cat__time_since_previous_psych_category_0-30 days,0.000359698623759194,0.0005397698259912431,1.2956401048016868e-05,2,time_since_previous_psych_category_0-30 days,prior_utilisation,100.0,854
num__older_age_and_no_recent_psych_history,0.00035776420412943753,0.0003913608642366725,9.052007786639234e-06,2,older_age_and_no_recent_psych_history,prior_utilisation,100.0,855
num__psychosis_without_followup_order_flag,0.000357370274336145,0.0005215505153575404,0.00013245478600867793,2,psychosis_without_followup_order_flag,psychiatric_history,100.0,856
num__systolic_bp_arterial_72h_min,0.0003558224423406663,0.00046897982247173786,-6.490799904060971e-07,2,systolic_bp_arterial_72h_min,lab_vital_hourly,2.2156596278486305,857
num__num_followup_referral_orders,0.00034994490893541753,0.0004259503330104053,-4.488245729257648e-05,2,num_followup_referral_orders,discharge_aftercare,100.0,858
cat__physiological_instability_category_2 indicators,0.0003499337763229475,0.0003705177223649056,-3.407720548488813e-05,2,physiological_instability_category_2 indicators,other,100.0,859
cat__psych_medication_burden_category_2 classes,0.00034806030759953696,0.000553675286937505,-2.8704638325953837e-05,2,psych_medication_burden_category_2 classes,psychiatric_history,100.0,860
num__previous_icu_admissions_365d,0.0003475392507205977,0.000594262673985213,1.0032684580501893e-05,2,previous_icu_admissions_365d,prior_utilisation,100.0,861
num__had_naloxone_order,0.0003462653725375233,0.0004517504130490124,2.8431575292170594e-05,2,had_naloxone_order,poe_late_order_pathway,100.0,862
num__had_procedure,0.00034605067804568815,0.0006921013560913763,1.6679898544304575e-05,2,had_procedure,medical_comorbidity,100.0,863
cat__age_group_40-49,0.0003447060892249383,0.0004829118261113763,7.9156711467642e-06,2,age_group_40-49,demographic_admin,100.0,864
num__num_labs_measured,0.0003440660544265257,0.0006735937314533204,0.00021218345073063918,2,num_labs_measured,lab_vital_hourly,100.0,865
num__mean_bp_arterial_vital_rate_of_change_per_day,0.0003439880753452108,0.00045142608115992714,-1.9812346428264092e-05,2,mean_bp_arterial_vital_rate_of_change_per_day,lab_vital_hourly,100.0,866
num__num_paused_inputevents,0.00034278103651870083,0.00046287666191346943,-6.833701254808541e-05,2,num_paused_inputevents,icu_care,100.0,867
num__previous_weight_kg_before_admission_missing,0.00034253790123622813,0.0004901340580545366,-3.783548307476707e-06,2,previous_weight_kg_before_admission_missing,prior_utilisation,100.0,868
num__platelet_lab_count,0.00034011259061806975,0.00046833436524609383,-5.1662523615882005e-05,2,platelet_lab_count,lab_vital_hourly,100.0,869
num__careunit_change_last_24h_before_discharge_flag,0.00033977333217121856,0.0004761593008879572,-9.032197400270269e-05,2,careunit_change_last_24h_before_discharge_flag,discharge_aftercare,100.0,870
num__has_personality_disorder,0.00033843861750682295,0.0004555694467853755,3.641686651001965e-05,2,has_personality_disorder,poe_late_order_pathway,100.0,871
num__discharge_planning_and_social_work_flag,0.0003378887956854388,0.00040038806037046015,-1.0262605611731791e-05,2,discharge_planning_and_social_work_flag,discharge_aftercare,100.0,872
num__num_unique_caregivers_icu,0.0003369182212595201,0.0004306378794070942,0.00015786868711023145,2,num_unique_caregivers_icu,icu_care,100.0,873
num__systolic_bp_arterial_72h_observed_hours,0.00033485032435726564,0.00040797636246748647,1.590638581993349e-05,2,systolic_bp_arterial_72h_observed_hours,lab_vital_hourly,1.9349780472506795,874
num__late_medication_change_without_discharge_med_plan_flag,0.00033329532898346325,0.0003484474031224547,7.638393525267175e-05,2,late_medication_change_without_discharge_med_plan_flag,discharge_aftercare,100.0,875
num__spo2_72h_observed_hours,0.00033266474958107265,0.00035343505442142487,-9.26561825838736e-06,2,spo2_72h_observed_hours,lab_vital_hourly,0.14844240016725904,876
num__psych_service_involved_anytime,0.000332177027651972,0.00048503153154054067,4.816623702430494e-05,2,psych_service_involved_anytime,psychiatric_history,100.0,877
num__high_medical_activity_low_psych_activity_flag,0.0003302401412748409,0.00041627284372225404,3.532523428676569e-05,2,high_medical_activity_low_psych_activity_flag,psychiatric_history,100.0,878
cat__admission_location_WALK-IN/SELF REFERRAL,0.0003227762512916729,0.0004168660697635323,2.897179212090533e-05,2,admission_location_WALK-IN/SELF REFERRAL,demographic_admin,100.0,879
num__prior_psych_365d_x_smi,0.000320719823837516,0.00035641182330437005,2.6852631537514148e-05,2,prior_psych_365d_x_smi,prior_utilisation,100.0,880
num__num_icu_input_events,0.0003206125036694814,0.0003803164432519593,1.049905153386992e-05,2,num_icu_input_events,icu_care,100.0,881
num__wbc_lab_first_72h_count,0.0003148623239260216,0.0003406901711154828,-4.943598566024535e-05,2,wbc_lab_first_72h_count,lab_vital_hourly,39.48097428392223,882
num__age_65plus_x_hospital_los_7plus,0.00031247513908124115,0.000497386499773711,6.783374776945097e-05,2,age_65plus_x_hospital_los_7plus,demographic_admin,100.0,883
num__home_discharge_with_followup_order_flag,0.0003123260375143205,0.0004520519287325442,5.6841766197960574e-05,2,home_discharge_with_followup_order_flag,discharge_aftercare,100.0,884
num__late_followup_to_total_late_order_ratio,0.00030961938235409307,0.0004671942134939829,3.572906281426731e-05,2,late_followup_to_total_late_order_ratio,discharge_aftercare,100.0,885
num__systolic_bp_arterial_vital_value_range,0.00030892862634615315,0.00040786503814160824,9.481558655517018e-05,2,systolic_bp_arterial_vital_value_range,lab_vital_hourly,4.450658582479615,886
num__wbc_lab_abnormal,0.00030883472363171436,0.0005071951309219003,7.449730113304016e-05,2,wbc_lab_abnormal,lab_vital_hourly,25.12178549027807,887
num__late_order_severity_x_low_aftercare_score,0.00030547010785735674,0.0003996812447439879,2.1365978265456417e-05,2,late_order_severity_x_low_aftercare_score,discharge_aftercare,100.0,888
num__platelet_lab_abnormal,0.0003043421443913031,0.000526363612152636,-4.229741185091387e-05,2,platelet_lab_abnormal,lab_vital_hourly,100.0,889
cat__icu_type_Cardiac ICU,0.00030166602661837696,0.0003124102513027352,2.3891574501993963e-05,2,icu_type_Cardiac ICU,icu_care,100.0,890
num__previous_total_admissions_14d,0.0003013321719975571,0.00030435677035711706,5.338424210746433e-05,2,previous_total_admissions_14d,prior_utilisation,100.0,891
num__elixhauser_congestive_heart_failure,0.0002978709921145658,0.00035219928287394994,2.218393658742279e-05,2,elixhauser_congestive_heart_failure,lab_vital_hourly,100.0,892
num__previous_height_cm_before_admission_missing,0.00029719548956597775,0.0004782693868037313,1.2456787303582114e-05,2,previous_height_cm_before_admission_missing,prior_utilisation,100.0,893
num__respiratory_rate_vital_max_value,0.00029664635589035095,0.00032577564707025886,3.7672112759830676e-05,2,respiratory_rate_vital_max_value,lab_vital_hourly,20.448985992055196,894
num__creatinine_lab_first_72h_count,0.0002962179072014608,0.0003455272987111644,9.478524172548024e-06,2,creatinine_lab_first_72h_count,lab_vital_hourly,100.0,895
num__previous_admission_had_followup_order,0.0002960351465425688,0.00029719266941160926,-4.0068476947147124e-05,2,previous_admission_had_followup_order,prior_utilisation,100.0,896
num__friday_evening_discharge_flag,0.00029460492005521416,0.00037769842165421663,1.9196322665838554e-05,2,friday_evening_discharge_flag,discharge_aftercare,100.0,897
cat__drg_mortality_category_Extreme,0.00029448894598142983,0.0005520776037120967,2.3262810164885257e-05,2,drg_mortality_category_Extreme,medical_comorbidity,100.0,898
num__antidepressant_antipsychotic_combination,0.0002915746469530031,0.0004971533198840916,-1.3536783279934354e-05,2,antidepressant_antipsychotic_combination,psychiatric_history,100.0,899
num__num_delayed_administered_events,0.0002912169227324636,0.0003387319447938353,-1.753231954997293e-05,2,num_delayed_administered_events,other,100.0,900
num__home_discharge_with_discharge_planning_order_flag,0.0002907717494629275,0.00034506362862885,2.0136277041605753e-05,2,home_discharge_with_discharge_planning_order_flag,discharge_aftercare,100.0,901
cat__admission_type_EU OBSERVATION,0.00028615954728978334,0.00036679956247098744,-0.00011646644514277913,2,admission_type_EU OBSERVATION,poe_late_order_pathway,100.0,902
num__older_age_x_no_recent_psych_history,0.0002847891254113657,0.0004389974637888372,2.031847686981846e-05,2,older_age_x_no_recent_psych_history,prior_utilisation,100.0,903
num__num_selected_neuro_behavioral_chart_events,0.00028141692484971584,0.0003772570291861982,-0.00013092923068512113,2,num_selected_neuro_behavioral_chart_events,other,100.0,904
num__previous_bmi_before_admission_missing,0.00028080481570214033,0.0005616096314042807,-1.3567339919973165e-05,2,previous_bmi_before_admission_missing,prior_utilisation,100.0,905
num__systolic_bp_arterial_vital_mean_value,0.0002793168576636473,0.0002903607382904738,-5.13136093336582e-05,2,systolic_bp_arterial_vital_mean_value,lab_vital_hourly,0.2440936650637675,906
num__medical_complexity_late_workup_home_discharge_flag,0.0002791977021843195,0.000558395404368639,-2.3928336304379627e-05,2,medical_complexity_late_workup_home_discharge_flag,discharge_aftercare,100.0,907
num__previous_ed_visits_14d,0.00027659116825375486,0.000369034019304584,5.198199046939644e-05,2,previous_ed_visits_14d,prior_utilisation,100.0,908
num__discharged_to_rehab_flag,0.0002747690573649114,0.0002848950926377635,2.8135265769017116e-05,2,discharged_to_rehab_flag,discharge_aftercare,100.0,909
num__num_restraint_chart_events,0.0002726087662798006,0.00036641523976561197,-6.649949284831858e-05,2,num_restraint_chart_events,other,100.0,910
num__previous_icu_admissions_90d,0.00027098017577191627,0.00039423975977115333,1.652365695707528e-05,2,previous_icu_admissions_90d,prior_utilisation,100.0,911
num__mean_bp_noninvasive_72h_max,0.00027028305372988264,0.00036053889198228717,-4.906469344410878e-05,2,mean_bp_noninvasive_72h_max,other,100.0,912
num__emar_complete_dose_not_given_rate,0.0002664055705186029,0.00027144023349956665,-1.852478243818884e-05,2,emar_complete_dose_not_given_rate,medication_emar_pharmacy,0.0,913
num__previous_short_los_flag,0.00026554931893705625,0.00043076484129285915,3.5796112492046834e-05,2,previous_short_los_flag,prior_utilisation,100.0,914
num__smi_and_previous_psych_365d,0.0002643370477895523,0.00038388558040713716,-6.96980828132045e-06,2,smi_and_previous_psych_365d,prior_utilisation,0.014112481706042231,915
num__self_harm_without_followup_order_flag,0.0002625913047461528,0.000359245139406994,-0.00010797647482454898,2,self_harm_without_followup_order_flag,psychiatric_history,29.31266987246498,916
num__careunit_change_count,0.0002610473119092813,0.0004179790100241427,-1.78668471419425e-05,2,careunit_change_count,icu_care,100.0,917
num__mean_bp_arterial_72h_min,0.00025944606760510607,0.00031496977317146957,-6.576444057906439e-06,2,mean_bp_arterial_72h_min,other,100.0,918
num__num_dosing_by_pharmacy_orders,0.0002589529145557094,0.0002915061279063365,0.00014198071183503622,2,num_dosing_by_pharmacy_orders,poe_late_order_pathway,100.0,919
num__los_7_to_30_days,0.0002565246195923198,0.0002777898954310708,-5.7215747892559176e-05,2,los_7_to_30_days,demographic_admin,100.0,920
num__frequent_ed_user_flag,0.00025220092629162495,0.0005044018525832499,3.295644228487191e-05,2,frequent_ed_user_flag,other,100.0,921
cat__age_group_70-79,0.0002513232368377631,0.0003024111742587085,-6.369041218700181e-06,2,age_group_70-79,demographic_admin,100.0,922
cat__admission_location_grouped_Emergency room,0.0002485078457663418,0.0004970156915326836,6.8788634547994925e-06,2,admission_location_grouped_Emergency room,demographic_admin,100.0,923
cat__admission_type_URGENT,0.0002438590479877115,0.0003961668990086764,-2.0975419066869512e-05,2,admission_type_URGENT,demographic_admin,100.0,924
num__late_followup_order_flag,0.00024370639532300868,0.0004724231257569045,-3.694020147327368e-05,2,late_followup_order_flag,discharge_aftercare,100.0,925
cat__drg_severity_category_Moderate,0.00024313614210021137,0.0002965791779784563,-1.1328947203000785e-06,2,drg_severity_category_Moderate,medical_comorbidity,100.0,926
num__late_orders_but_supervised_discharge_flag,0.00024247474271563195,0.0004849494854312639,-1.9347408618757923e-05,2,late_orders_but_supervised_discharge_flag,discharge_aftercare,100.0,927
num__smi_x_antipsychotic_polypharmacy,0.00024227897950627493,0.00037683381948746045,9.889215319449965e-06,2,smi_x_antipsychotic_polypharmacy,psychiatric_history,0.3261551327618649,928
num__wbc_lab_first_24h_count,0.0002415872844467527,0.0003455134865362197,-1.260412409806336e-05,2,wbc_lab_first_24h_count,lab_vital_hourly,15.336608822914489,929
cat__discharge_season_spring,0.00024114337406574453,0.0003812929498963058,-1.0265173246287527e-05,2,discharge_season_spring,discharge_aftercare,100.0,930
num__vital_72h_hourly_rows,0.00024100218014401684,0.0002971759302230798,2.944655251866729e-05,2,vital_72h_hourly_rows,lab_vital_hourly,2.427346853439264,931
num__had_followup_or_discharge_planning_order,0.00023953332856763154,0.0004790666571352631,0.00016182697436306626,2,had_followup_or_discharge_planning_order,discharge_aftercare,100.0,932
num__discontinued_order_proportion,0.00023883990722584756,0.0002504127623979002,-7.139587717002702e-05,2,discontinued_order_proportion,poe_late_order_pathway,100.0,933
num__multiple_procedure_codes,0.00023583833829647833,0.00030410554609261453,-3.9810319964807816e-05,2,multiple_procedure_codes,medical_comorbidity,100.0,934
num__age_65plus_x_discharge_to_facility,0.0002347991438902468,0.0002938013058155775,-3.2724672155270415e-05,2,age_65plus_x_discharge_to_facility,discharge_aftercare,100.0,935
num__late_lab_orders_last_12h,0.0002337997283060766,0.00028752145590260625,-1.6833276838866297e-05,2,late_lab_orders_last_12h,poe_late_order_pathway,100.0,936
num__previous_admission_had_late_lab_orders,0.00023324203804333868,0.0003097188600804657,-2.8034077836692566e-05,2,previous_admission_had_late_lab_orders,prior_utilisation,100.0,937
num__lab_activity_near_discharge_flag,0.00023308516024699916,0.00046617032049399833,0.00011734735816573427,2,lab_activity_near_discharge_flag,discharge_aftercare,100.0,938
num__respiratory_rate_72h_observed_hours,0.0002314247609748174,0.00034695843351073563,-2.7012745787944562e-05,2,respiratory_rate_72h_observed_hours,lab_vital_hourly,100.0,939
num__num_stopped_inputevents,0.00023119931850845826,0.00026442011585459113,-7.596883326380766e-05,2,num_stopped_inputevents,icu_care,100.0,940
num__mean_bp_arterial_vital_first_value,0.0002300673768741876,0.00023966198205016553,3.129894943127722e-05,2,mean_bp_arterial_vital_first_value,lab_vital_hourly,100.0,941
cat__discharge_location_REHAB,0.00022783448253143332,0.00024474208476021886,5.0621987253057295e-05,2,discharge_location_REHAB,discharge_aftercare,100.0,942
num__severe_tachycardia_72h_hour_percentage,0.00022537289802967636,0.000306493926417177,5.8181881672485275e-06,2,severe_tachycardia_72h_hour_percentage,demographic_admin,2.4017353125653353,943
num__distinct_organism_count,0.00022374968576039522,0.00026856092154048383,4.4532551369462214e-06,2,distinct_organism_count,other,100.0,944
num__had_constant_observation_order,0.00022277835194005113,0.0002971734502352774,2.7495108062614697e-05,2,had_constant_observation_order,poe_late_order_pathway,100.0,945
cat__first_service_CMED,0.00022074104578345178,0.00024387543089687824,1.3341144756903479e-05,2,first_service_CMED,demographic_admin,100.0,946
num__bipolar_without_mood_stabiliser_continuity_flag,0.00021972004752484497,0.0003065381897613406,6.090559026574524e-06,2,bipolar_without_mood_stabiliser_continuity_flag,psychiatric_history,100.0,947
num__friday_discharge,0.0002157060074764424,0.00024220497289206833,-6.459972305132608e-06,2,friday_discharge,discharge_aftercare,100.0,948
cat__first_icu_careunit_Medical/Surgical Intensive Care Unit (MICU/SICU),0.00021556484998724846,0.00031509215477854013,7.92904505059626e-06,2,first_icu_careunit_Medical/Surgical Intensive Care Unit (MICU/SICU),icu_care,100.0,949
num__num_prn_antipsychotic_orders,0.00021495939584331806,0.00035011795849537914,5.6405082701724707e-05,2,num_prn_antipsychotic_orders,psychiatric_history,100.0,950
cat__psych_medication_burden_category_3+ classes,0.00021298628547351649,0.00038684695288784484,-3.792031320310257e-06,2,psych_medication_burden_category_3+ classes,psychiatric_history,100.0,951
num__long_gap_recurrent_readmission_pattern_flag,0.00021267196229044855,0.00027764777769334614,1.9828841645295237e-05,2,long_gap_recurrent_readmission_pattern_flag,other,100.0,952
cat__race_ASIAN,0.000212220610356534,0.0002290381962666288,3.993690257078697e-05,2,race_ASIAN,demographic_admin,100.0,953
num__late_icu_intervention_activity,0.00021182638777224127,0.000255821825703606,-2.0588008130572645e-05,2,late_icu_intervention_activity,poe_late_order_pathway,100.0,954
cat__last_service_SURG,0.00021086517361402078,0.00021426145394798368,-3.5331551113500794e-06,2,last_service_SURG,demographic_admin,100.0,955
num__potassium_lab_first_24h_max_missing,0.00021080276760784033,0.0003141638701930467,2.4996017920418563e-05,2,potassium_lab_first_24h_max_missing,lab_vital_hourly,100.0,956
cat__anchor_year_group_2017 - 2019,0.00020986102625850098,0.00037688101292587817,-1.982152709556944e-05,2,anchor_year_group_2017 - 2019,other,100.0,957
num__late_psych_safety_orders_last_6h,0.00020858744940750198,0.00026716681895777583,0.0001600910857906759,2,late_psych_safety_orders_last_6h,psychiatric_history,100.0,958
num__has_polysubstance_related_disorder,0.00020611131403478023,0.00033146137138828635,6.0915076149131396e-06,2,has_polysubstance_related_disorder,psychiatric_history,100.0,959
num__platelet_lab_first_24h_count,0.00020487108291542032,0.00022970815527617678,-1.703388747289273e-05,2,platelet_lab_first_24h_count,lab_vital_hourly,100.0,960
num__month_end_discharge_flag,0.0002042914605524551,0.0003213708696421236,3.8809924349750426e-06,2,month_end_discharge_flag,discharge_aftercare,100.0,961
num__previous_admission_had_facility_discharge,0.0002041898376860429,0.00026498461375012994,2.294445187158516e-05,2,previous_admission_had_facility_discharge,prior_utilisation,100.0,962
num__mean_bp_arterial_72h_observed_hours,0.00020387416158384685,0.00029615400720017115,9.465902843477068e-06,2,mean_bp_arterial_72h_observed_hours,demographic_admin,100.0,963
num__had_careunit_transfer,0.00020163290901109576,0.0004032658180221915,-4.5466087613021955e-05,2,had_careunit_transfer,icu_care,100.0,964
num__icu_utilisation_x_physiological_instability,0.0002012388680311675,0.00038668320732676624,3.19671508022543e-05,2,icu_utilisation_x_physiological_instability,prior_utilisation,100.0,965
num__minimum_systolic_bp,0.00020106924112052606,0.0002764600212685764,4.128632414475694e-05,2,minimum_systolic_bp,lab_vital_hourly,100.0,966
num__num_selected_resp_support_chart_events,0.00020086541750204676,0.00021565373419722396,9.294467124373308e-05,2,num_selected_resp_support_chart_events,other,100.0,967
cat__discharge_location_HOME,0.0002007968117768051,0.0002329603157704696,7.172725509906145e-05,2,discharge_location_HOME,discharge_aftercare,100.0,968
num__weekend_admission,0.00020001473117711596,0.00021257121989037842,6.531503643613309e-06,2,weekend_admission,demographic_admin,83.05665900062722,969
num__multiple_careunits,0.0001990079696099884,0.00023370818345260904,1.5242654777022384e-05,2,multiple_careunits,icu_care,100.0,970
num__prior_psych_90d_x_self_harm,0.0001977091450041083,0.0003085919306613505,2.4491151429649283e-05,2,prior_psych_90d_x_self_harm,prior_utilisation,100.0,971
num__medical_complexity_no_aftercare_flag,0.00019490841008048933,0.00033588754601593054,3.230559708113484e-05,2,medical_complexity_no_aftercare_flag,discharge_aftercare,100.0,972
num__late_lab_orders_last_6h,0.00019389895632048091,0.00022758805425837636,-6.177194249542089e-06,2,late_lab_orders_last_6h,poe_late_order_pathway,100.0,973
num__had_clinic_referral_order,0.0001916175000516164,0.00033171336943654844,6.669644811476143e-05,2,had_clinic_referral_order,poe_late_order_pathway,100.0,974
num__admitted_from_facility_flag,0.00019131156229898632,0.0003470167235277187,2.5228657006126217e-05,2,admitted_from_facility_flag,discharge_aftercare,100.0,975
num__agitation_chart_event_flag,0.00018958258983438515,0.00025074951908535617,6.677187628667636e-05,2,agitation_chart_event_flag,other,100.0,976
cat__last_service_CSURG,0.00018953824579019657,0.00024147742078639567,9.553567296687519e-06,2,last_service_CSURG,demographic_admin,100.0,977
cat__admission_season_autumn,0.00018931048766439507,0.0003138272121704129,-1.1161781099620949e-06,2,admission_season_autumn,other,100.0,978
num__elixhauser_diabetes_uncomplicated,0.00018891238605815494,0.00031199923250824213,5.623013334364292e-07,2,elixhauser_diabetes_uncomplicated,medical_comorbidity,100.0,979
num__ed_length_of_stay_hours_missing,0.00018830604676622897,0.00037661209353245795,-4.8911591875366867e-05,2,ed_length_of_stay_hours_missing,demographic_admin,100.0,980
num__spo2_vital_min_value,0.00018742007747543646,0.0002754521556198597,4.163229587551785e-05,2,spo2_vital_min_value,lab_vital_hourly,0.36796989337236047,981
num__weekend_discharge,0.00018734863060858623,0.000283894594758749,-1.873846304990113e-05,2,weekend_discharge,discharge_aftercare,15.291135270750575,982
cat__first_icu_careunit_Coronary Care Unit (CCU),0.00018624512256434016,0.0002664958990427445,3.852254110824257e-05,2,first_icu_careunit_Coronary Care Unit (CCU),icu_care,100.0,983
num__recent_psych_admission_90d,0.00018583525396747557,0.00025604580878280103,-6.435920247750712e-05,2,recent_psych_admission_90d,prior_utilisation,100.0,984
num__new_self_harm_this_admission_flag,0.00018555179768123262,0.00026225033798255026,9.113556714943161e-05,2,new_self_harm_this_admission_flag,psychiatric_history,100.0,985
num__hematology_lab_abnormality,0.00018107953218522526,0.0002922467247117311,9.20576168344244e-05,2,hematology_lab_abnormality,lab_vital_hourly,100.0,986
num__high_procedure_burden,0.00017982104891144744,0.00026461316156201065,-2.1750456404120562e-05,2,high_procedure_burden,medical_comorbidity,100.0,987
num__medical_complexity_without_prior_psych_flag,0.0001791097310102037,0.0002614334225654602,-2.1040391561683063e-05,2,medical_complexity_without_prior_psych_flag,prior_utilisation,100.0,988
num__previous_psych_admissions_7d,0.00017659326794107754,0.00019298421102575958,-8.366015514250841e-06,2,previous_psych_admissions_7d,prior_utilisation,100.0,989
num__systolic_bp_arterial_vital_max_value,0.00017558162565752022,0.00021069083595648408,5.9124886002786774e-05,2,systolic_bp_arterial_vital_max_value,lab_vital_hourly,0.0015680535228935813,990
num__vital_72h_hours_with_3plus_instability_indicators,0.00017403261259118767,0.00017619972641114146,3.140127841171418e-05,2,vital_72h_hours_with_3plus_instability_indicators,lab_vital_hourly,26.900480869747025,991
